Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Temp3pm,Month,RainTomorrow
25,0.0,3.160362539769314,4.647960713797608,3,26.599093650576716,0,5,5.497734126441787,9.39637460230686,68.59909365057672,67.70045317471164,1019.9018126988466,5.502265873558213,6.400906349423285,17.889864047586507,7,Yes
17,0.48453766849022245,1.030924663019555,2.804454930159924,7,40.416674679351644,10,8,5.23025112326815,26.962186095914813,82.19243721918296,79.80756278081704,1024.5611757862875,6.422688342451112,6.807562780817038,13.673530267140368,5,Yes
18,0.24904298268368552,1.4,4.094378215729558,6,26.415071637806143,6,8,7.415071637806142,17.0,86.16985672438771,72.13217762987236,1010.6829541677475,7.0,7.0,13.63582521969645,6,Yes
2,0.15981075178423185,11.35981075178423,12.2,10,49.598107517842315,1,2,13.401892482157681,11.0,36.864458770816036,18.46729749405256,1010.7476759904841,1.7336487470262802,1.2663512529737198,35.17848601427386,1,Yes
17,0.0,8.728566320693616,10.855490772814566,9,35.72528258354828,8,2,20.36264129177414,20.36264129177414,41.81867935411293,41.00547289524223,1017.7098869665807,1.0,3.3626412917741404,16.816490196016037,2,Yes
15,0.0,3.898156200729122,5.754158431072488,13,39.0,10,12,10.907414727935565,15.0,64.0,66.0,1015.6310121130564,2.4768536819838913,6.523146318016108,22.068987886943617,8,Yes
20,0.0,4.0420244271288235,8.221362922833487,2,34.7118756819895,1,0,4.518623772418907,19.9423751363979,58.345749181612604,63.8847502727958,1012.1362619407686,5.711875681989496,7.0,23.538299672645042,10,Yes
8,0.003543479360212598,5.971652165118299,0.0,4,27.988188402132625,5,4,7.011811597867375,14.988188402132625,81.98228260319894,83.04134059253582,1010.4964565206398,7.0,8.0,19.97637680426525,2,Yes
19,0.0,2.5013125178440148,2.9335935269498172,6,37.0,12,6,16.973749643119707,18.48031223233978,75.98687482155985,73.49343741077993,1025.1236253211923,6.506562589220073,7.0,18.05590633029807,5,Yes
23,0.12840490290316303,5.175092136130414,8.06926373774112,1,44.789877427420926,0,2,23.43190194193674,27.43190194193674,55.926073543547446,72.07392645645255,1019.1669323783855,5.642024514515815,6.28404902903163,22.687546068065206,3,Yes
23,1.7418027004568437,1.4452645663113437,5.667896849467015,7,37.96875,13,14,12.806009001522813,13.064663666159063,81.06466366615906,59.64434983612516,1016.5741345335364,3.870672667681875,5.096995499238593,19.122632283155674,6,Yes
9,0.03654264226516324,3.635558109806765,2.9101201930246887,5,30.0,10,10,6.091356605662908,6.822209450966172,81.90864339433709,59.45186036602255,1018.3019690649168,7.0,5.0,18.491356605662908,7,Yes
16,0.0,11.665059596670844,0.2864186254025851,11,58.10843266111807,11,6,27.108432661118073,9.162103152523986,47.729464186357944,94.48630945757196,1010.445783669441,6.918948423738007,7.918948423738007,11.575684527121402,9,Yes
18,0.013194284413824087,2.658054851420826,0.0,13,20.02638856882765,12,9,8.960417146758529,12.828474302620286,74.06597142206913,78.01319428441383,1016.7590977183171,7.013194284413824,8.0,20.90659714220691,4,Yes
1,0.0,9.616239840067156,8.130582445023085,7,57.97970019991605,9,8,13.694175549769152,24.489850099958026,36.26522485006296,17.510149900041974,1009.8979700199916,5.244925049979014,6.244925049979014,36.01001715514481,11,Yes
17,0.0,3.0135327822078044,6.448860604285848,13,40.86467217792195,12,6,19.33831955519511,9.40598346623413,59.270655644156086,42.06766391103902,1010.0638892530521,4.263176311363424,4.263176311363424,17.386467217792195,8,Yes
13,0.2,6.590211012431357,1.3865078257231809,7,52.71164058092273,5,11,13.711640580922731,22.085976804924982,87.35582029046137,88.44179709538635,1014.5865078257232,7.644179709538634,7.644179709538634,24.598808692923853,10,Yes
24,1.2179996024212811,4.25200011359392,3.213999375233442,8,34.30000283984799,7,8,0.0,17.390000851954397,86.1300002839848,74.650001419924,1017.9359992048426,7.0,7.130000283984799,17.686000624766557,6,Yes
27,0.09854509104719392,9.165082185132654,9.424539093325894,4,50.95635273141582,6,2,27.97090182094388,34.94180364188776,55.08729453716836,51.55092181334821,1019.1130941805753,3.014549089528061,4.478176365707909,26.883996001519133,7,Yes
11,0.0,5.324366949239947,1.247358039902934,10,28.0,6,7,11.120211770596578,9.0,79.93989411470172,85.23315685783618,1014.9714003940222,6.353368628432763,7.0,13.812021177059657,7,Yes
26,0.0,3.929756535216449,7.828931120266399,3,44.642450093803845,11,10,4.669418049833501,10.657036825582747,86.661163900333,72.661163900333,1013.9070160270754,7.665290975083249,4.332645487541625,18.0016508299001,10,Yes
21,0.0,7.450712969505246,1.28843933006786,6,41.54101647298119,0,4,19.038535566440466,26.44624267972856,64.73834309369525,74.22312133986428,1014.6738343093696,5.926974896508327,6.815414226576186,20.38458577342381,2,Yes
21,0.035947502125385944,5.9732074511161235,11.056209991498456,8,37.79462928658016,12,10,17.35947502125386,19.46078746811921,70.35947502125386,54.89868755313465,1019.712419982997,0.35947502125385933,6.0,25.64052497874614,9,Yes
3,0.0,9.54699989388459,7.273499946942295,8,60.907142099175644,7,11,19.26500053057705,21.702143690906794,60.21857158016487,30.78142841983513,1010.8740708904147,5.827857370247307,6.0,32.640428738181356,6,Yes
19,0.17837249972676936,1.8918624986338468,5.843255000546461,7,38.296541801016154,12,7,19.243037490436926,20.0,75.86510001092923,61.89186249863385,1032.3188424964478,2.0,6.783724997267694,16.313489998907077,7,Yes
19,0.07894962690878762,1.394748134543938,6.042100746182425,7,39.803419717163685,10,4,15.763236941807566,20.0,79.84201492364849,61.39474813454394,1031.0263451498142,2.0,5.789496269087876,15.91579850763515,7,Yes
17,0.1849287334277473,3.1617103977340655,0.5274943300288459,11,53.397149337109894,13,3,24.0,19.924643667138735,60.94501133994231,91.84928733427748,1007.0472505669971,6.075356332861263,7.924643667138737,11.310997732011538,9,Yes
27,0.5797960669138303,2.366326778189717,0.21887594176683722,0,37.03262093362871,9,9,18.86530711275887,12.797960669138304,80.23571255267198,88.83163389094858,1014.0303058996293,7.764287447328021,7.966326778189718,17.920203933086167,11,Yes
21,0.4,5.201935303118853,2.3893558328463085,13,35.0,15,14,18.78144867568136,23.009676515594265,86.0290295467828,73.24758087110143,1006.3771772160087,7.0,7.247580871101434,29.673306609771004,2,Yes
22,0.0,5.40326073528155,0.0,7,37.96875,6,3,19.100815183820387,18.798369632359226,82.20163036764077,76.50407591910194,1008.9326901066073,8.0,8.0,19.79073366543835,1,Yes
25,0.06070429779680506,4.15718280881278,4.194298273989775,2,46.482392555079876,1,1,23.39295702203195,24.60704297796805,55.60704297796805,70.30352148898403,1023.3287312352511,4.60704297796805,7.0,19.183733807037697,4,Yes
22,0.0,3.9173933713012516,3.271064885399965,7,36.40645779492013,14,6,11.896741714126565,19.35264298703107,54.10325828587344,49.49116557160762,1013.6209271426582,5.327443714405076,4.836278142797462,23.89704519359654,4,Yes
21,0.0,6.329334844282909,4.274227762370664,6,35.491093483366065,3,14,9.431116147609695,20.92220963097576,80.0,63.922209630975765,1009.9664487254682,6.431116147609695,7.0,32.37844419261951,10,Yes
8,0.43844693065203577,2.9231061386959283,2.2298533417123885,11,57.903882673369914,11,11,19.9325279698354,18.644175989945133,76.35582401005486,68.19223465326017,1016.019223465326,7.0,7.548058663315045,14.531699727635576,6,Yes
25,1.2007160180954595,2.0078761990500547,1.6942718552363238,12,39.0,14,9,23.974939366658916,17.007160180954596,97.97493936665892,94.0,1019.5799514933271,4.508950226193244,4.512530316670541,16.00214805428638,4,Yes
13,0.8853014622097901,7.790200974806527,4.760615610626263,4,37.91834145672105,7,6,13.0,21.96733658268842,89.01633170865578,68.01633170865578,1009.2934673165377,8.0,3.983668291344211,23.175314148416472,1,Yes
20,0.0,8.978440902135132,1.9051331185392544,5,43.98460064438223,0,5,17.035931829774782,24.02053247415702,68.00513311853925,72.95893505168597,1015.0159126674716,4.507699677808882,6.0,21.206159742247106,2,Yes
26,0.0,6.883046079051749,3.6847696047412537,6,45.584769604741254,9,6,6.792384802370627,14.245691185776238,67.45330638340562,88.41523039525875,1011.6321843162069,5.415230395258746,7.0,26.48268553161607,1,Yes
10,0.12150225324659054,2.69145718831478,3.34572859415739,10,33.43004506493181,9,9,10.215022532465905,14.215022532465905,78.60751126623295,44.78497746753409,1016.5354932402602,6.392488733767047,5.784977467534095,22.429013519479543,7,Yes
10,0.0,3.0057788877546905,8.800441984025577,10,31.01178624068202,4,11,13.01031296059677,11.013259520767274,47.007366400426264,28.002946560170507,1019.2005893120341,1.9985267199147474,5.997790079872121,23.20309388817903,5,Yes
18,0.3717556378416896,1.256488724316621,1.4054705486569938,7,39.8468904620127,10,8,5.239185459472298,29.423665432374655,80.09796364868075,81.14122181079155,1024.529389094604,7.0,7.0,13.7608145405277,5,Yes
17,0.0,4.464141799126713,4.756970158952055,7,35.92828359825342,2,3,8.767929100436644,19.58017724890839,75.11603544978168,67.30378730130992,1010.9276389947598,7.883964550218322,4.348106349345034,19.25358582008733,1,Yes
5,0.0,10.3183485077168,7.718144776062934,5,66.63710447874134,3,10,15.408257461416,14.818552239370668,58.546380598426666,31.546380598426666,1015.5765041033059,4.045361940157333,6.0,31.336289552125866,11,Yes
11,0.1863410186986173,3.6385345841437777,8.453414745325345,12,34.19267292071889,6,14,8.068294906506914,14.863410186986172,77.0682949065069,59.13658981301383,1012.7204884719521,1.0,5.931705093493086,19.59561286910968,6,Yes
2,0.0,9.178150039908086,1.0628446585353193,10,43.05462490022978,8,10,13.84153574279149,20.213089157438297,44.579232128604254,53.579232128604254,1010.9327749401378,7.420767871395745,8.0,22.492914376932767,5,Yes
28,0.0,0.7908064364072507,8.096935478802417,4,25.96935478802417,3,0,12.015322605987915,14.96935478802417,76.40040306107855,73.95403218203626,1015.12471770012,4.492338697006042,7.0,18.470685518083688,10,Yes
17,0.0,8.525477922234563,5.8832001078400324,13,49.8757965370576,14,13,20.0,17.0,47.0,73.81369480558641,1009.8428339823838,1.0621017314711974,6.906847402793204,16.292515367560714,11,Yes
17,0.04712588046239126,4.940237673526522,1.8344894344513047,11,49.41377641387174,12,4,18.649405816183695,13.120664620807606,57.41377641387174,98.11496478150436,1013.5207130205796,6.0,7.2356294023119565,11.252874119537609,9,Yes
23,0.020160041035269805,2.5596799179294605,8.871360348799794,7,37.87109980123541,12,13,13.604801231058094,11.604801231058094,75.5967991792946,51.806401641410794,1019.0294398563766,1.100800205176349,5.100800205176349,23.370560143623447,4,Yes
23,0.0,2.92096135634449,8.94348365076113,7,35.906644899744876,4,5,3.735133766499842,18.75495541116672,89.33994054822229,59.49008917766656,1018.2964568974612,3.9051040406109885,2.6600594517777076,21.150991082233343,6,Yes
15,0.09286871219767134,3.9386385307464935,6.726369567791877,7,36.442787726813975,8,0,7.0,14.814262575604657,62.464343560988354,78.81426257560466,1011.7771150907256,1.6500809853836995,7.092868712197672,25.13001619707674,2,Yes
20,0.0,2.889109574086266,9.69603883023269,7,35.220453373390505,13,6,21.777226064784333,19.519805848836555,64.55445212956867,38.928224730065274,1025.840593617276,1.148515956810444,1.222773935215666,16.503464628073214,7,Yes
8,0.0,6.540366461592189,1.6861812884514646,10,48.57454192300976,8,10,26.85091615398047,16.43635480752441,55.27637423097071,45.86181288451465,1019.242545807699,7.0,7.712729038495118,24.248736807873637,4,Yes
15,0.33020524874412194,2.4926682336735855,0.5255131218603049,8,46.60410497488244,10,11,29.16128868092671,16.859236193485486,68.95307873116182,78.65102624372061,1017.6401766545132,7.0,7.34897375627939,13.928152761302902,5,Yes
16,0.0,8.930653935670199,1.0400173604497307,13,45.57332175970018,12,10,23.226591438051166,22.42667824029982,49.28003472089946,36.49337384104937,1018.2759722232804,7.0,7.0,28.979991319775134,3,Yes
6,0.12433853959761008,1.213492190603585,0.8149466026862578,13,23.37830730201195,13,12,5.419309838934277,11.62169269798805,97.7566146040239,79.06746095301793,1021.6753984778466,7.0,6.689153651005975,11.082407555704183,6,Yes
26,0.0,5.2923818544997525,8.677796547781544,1,35.596431954374076,1,1,20.298215977187038,18.298215977187038,58.86547731812469,58.13452268187531,1023.833871697593,3.7309546362493817,6.567261340937654,22.298215977187038,7,Yes
17,0.0,3.4674765860119177,7.777457184703615,0,27.55673668793405,10,1,11.665654267485102,18.111954777095747,77.22239095541914,57.4447819108383,1021.1881970827815,4.889563821676598,3.2223909554191494,18.456281108302342,8,Yes
23,0.0,5.264175239697231,0.3745328574432307,11,62.83021904962154,10,10,24.59423332632462,30.0,46.84890475189231,31.933795227081543,1013.0235985723297,7.915109524810768,8.0,22.614094758200157,3,Yes
25,0.25064146710271296,2.2961511973837223,6.820188996729653,8,39.10060763211225,10,11,5.866981661216088,15.107359654675395,87.0,34.89264034532461,1013.7991895576188,4.879811003270347,3.7467926644864353,22.742471370046026,6,Yes
28,0.0639615395709685,11.539064091099991,4.118775637882256,5,43.31980769785484,4,3,19.106602565951615,27.78679486809677,99.10660256595162,73.31980769785484,1013.3964230647193,6.733493585120964,4.9466987170241925,16.11320513190323,11,Yes
25,0.11700735815163293,4.131970567393468,9.507481604620919,9,46.48977925545101,13,13,19.414963209241836,15.829926418483671,63.26533111682348,82.24488962772551,1012.9224448138627,2.1700735815163292,4.0,18.279599335047042,6,Yes
19,0.0,9.236827218850124,6.739707248601966,9,56.11189792931204,11,0,10.530689349041769,16.64258727835381,58.46931065095823,31.35741272164619,1011.3776204141376,5.061378698083537,6.061378698083537,33.812983875997546,4,Yes
8,0.0,6.885587275770224,10.762258506167477,0,39.91827662555016,1,6,20.62258506167476,22.05052144052588,59.08172337444984,54.67310650220064,1012.1245170123349,1.91827662555016,3.2956915638754,27.39063941982281,3,Yes
15,1.8231609669176996,3.7460606037894775,0.13929756290717782,0,57.39297562907178,0,1,30.098243907267946,20.19648781453589,78.41053655639233,89.90175609273206,1012.9154244303239,4.5,4.745609768169862,15.632273191978957,3,Yes
11,0.19227724140317193,1.3845544828063439,3.9768317242095157,12,43.51930689649207,11,13,12.03861379298414,19.67376206842863,85.92277241403173,68.40346551753964,1013.3467324133397,4.740346551753965,4.740346551753965,17.52490103456031,6,Yes
14,0.1545560026978748,4.3091120053957495,0.09088799460425041,7,26.0,6,7,6.681659959531878,8.363319919063755,74.13609993255314,76.0911200539575,1024.9958501011704,8.0,8.0,15.495385982463814,6,Yes
23,0.784924235284409,8.139696941137636,4.204526588334808,5,37.15075764715591,9,3,17.924621176422043,18.38693176463307,74.92462117642205,73.76382588252284,1010.4396969411376,5.924621176422045,7.4623105882110226,25.71155294105511,12,Yes
3,0.0,6.642290623091309,7.423262685791368,5,37.50755223561151,10,10,21.826283580035973,20.753776117805756,22.31873134442446,15.274925377697835,1018.0797582084532,2.6231119410971213,4.246223882194243,26.184138805125897,7,Yes
28,0.08287469923534925,2.6,6.6,15,60.27484638169069,14,13,19.103593374044188,37.0,80.93234036639768,65.2748463816907,1018.4139527114486,8.0,5.6892198778674405,16.751796687022093,4,Yes
3,0.0,2.4,4.069445408341254,12,39.85493934260139,2,7,12.145060657398606,21.145060657398606,65.13734835650348,31.71759098609791,1018.319133446277,5.290121314797212,7.145060657398606,19.25339688242237,6,Yes
11,0.0,4.610149061540374,7.4220900807639705,7,30.73731367307453,10,10,9.0,16.474627346149063,68.68656836537266,60.52537265385094,1014.5516412865435,2.788058980776404,7.0,23.605074530770185,4,Yes
23,0.0,2.146697779906576,8.784009333971973,7,33.25005325327816,9,12,4.0,9.946697779906575,61.10660444018685,45.7867911196263,1019.4993628909112,4.159906660280273,2.5799533301401363,18.310660444018687,7,Yes
20,1.2887880924598507,2.1155152369839403,5.78448476301606,13,55.93318213868977,11,12,22.5775761849197,20.221970231149626,65.79954641606933,56.62174343918429,1011.8978483352781,2.244620838195261,6.110985115574813,10.802151664721896,8,Yes
4,0.0,6.603881831005813,8.693094336951471,11,39.73982847827005,10,14,19.075214402162437,21.109742717405076,51.26017152172995,29.44512864129746,1019.2485814728218,1.7398284782700513,4.962392798918782,26.13230703805381,4,Yes
8,0.0,8.060483982766435,9.859005916704433,4,50.05376045956175,2,9,9.0,11.0,54.43413997127739,31.736559885109564,1016.8556441551021,1.0,3.2634401148904373,36.12486594542704,2,Yes
19,0.18120379098925585,5.824075819785117,0.45036967208595335,7,58.81203790989256,7,8,32.342132684623955,31.0,74.28194313516116,83.81203790989255,1020.8680047640534,6.906018954946279,7.0,19.246251178354953,3,Yes
26,1.5782642964262854,0.644347140714743,3.4434714071474293,8,28.443471407147427,11,13,4.665207110721144,10.773885628589717,99.0,88.66520711072114,1025.9091163846522,5.054339258934286,5.054339258934286,11.832165688576916,6,Yes
21,0.2,4.595689035107473,2.79730564694217,1,31.657685489807236,2,2,13.652296783691575,8.989222587768682,78.01077741223132,93.67924031426988,1005.9776237024352,6.331537097961447,8.0,25.561996454699763,5,Yes
17,0.0,2.494569367847803,1.141854051771705,13,58.881788290190244,11,11,19.0,24.275827322889427,61.84238438692033,54.236423419619506,1019.8423843869203,7.862086338555287,6.901490241825205,15.544834535422115,9,Yes
7,0.0,2.598282762771652,0.7626996887845374,10,39.72883385202577,10,12,24.72024766588403,9.915335408103083,76.45766770405154,88.81349844392268,1019.1008586186142,7.0,7.635583073987115,16.786381829125265,7,Yes
24,0.0,4.151394201096054,5.734663787943405,3,38.73979121686616,3,4,17.48605798903946,9.990705326026307,73.23373432054603,86.49535266301315,1019.2215144972599,5.504647336986847,6.504647336986847,17.42523236684934,7,Yes
26,0.5376303632236377,0.9376303632236377,0.0519746973136353,4,27.584202421490918,1,1,6.8960506053727295,15.856556659100024,98.79210121074546,88.0,1011.0103949394627,4.863822881195447,4.863822881195447,11.387108910329086,6,Yes
17,0.04416505662116507,2.88833011324233,6.0779174716894175,13,65.44165056621165,12,14,20.104126415529127,19.0,66.7666022648466,46.20825283105825,1008.5104126415529,7.0,7.0,15.023339773515339,8,Yes
13,0.2933961123426418,6.414149460454343,0.8865568034003768,2,26.933961123426418,0,3,11.533019438286791,6.0,72.86792224685284,69.13443196599623,1013.4073101515121,7.733490280856604,8.0,23.400470842569813,11,Yes
28,0.12707165802388806,6.176791450597201,0.936464170988056,3,28.447508030836083,9,8,11.54143316047776,7.823208549402799,88.63535829011944,74.81214974071665,1016.1259657771552,7.364641709880559,8.0,21.59281924877306,1,Yes
24,0.07751861534338499,2.167444153969845,9.567444153969845,10,39.82510848620182,10,11,10.22481384656615,24.32555846030155,70.0,56.062034616415374,1018.4069973857286,3.5310173082076877,4.6937965383584626,15.734094383852623,7,Yes
27,1.0294809061377976,2.0575470693945768,6.398938942839236,10,53.43160302045933,11,12,15.856132326513558,21.712264653027116,60.0,47.289503775574154,1014.7252366774948,2.573702265344494,3.001768428601273,15.553656526471777,6,Yes
15,0.04467828998119403,3.5532171001880597,4.132982565028209,7,35.89356579962388,3,3,9.0,19.22339144990597,76.34034869943582,68.0,1010.5542694051034,7.218129925329104,4.111695724952985,19.478713159924776,2,Yes
26,0.47768351842154344,3.644632963156913,6.79806959868462,0,30.601930401315382,4,0,17.0,15.0,74.58262638816157,69.0,1012.8563322375007,5.796139197369239,3.9028956019730705,27.992161528286896,1,Yes
10,0.08287517845457788,4.419873750817954,11.03150071381831,2,34.31500713818311,6,2,7.0,13.0,74.0,32.34249643090844,1017.0530645522276,1.4143758922728895,4.171248215454221,25.650315622955112,5,Yes
23,0.0,5.969325712700649,10.345048163378525,7,37.96875,3,3,7.549518366214749,22.022351014181123,72.37379591553687,70.0,1017.5121387746611,1.5495183662147494,5.351444901355752,23.98242775493221,2,Yes
28,0.7713151675176815,2.343027248723478,4.486054497446956,10,35.0,10,10,8.142431878191305,17.00099228422029,100.0,63.85657583758841,1015.2147393299292,4.5,4.142928020301449,17.985756812180867,7,Yes
20,0.0,7.624401454012081,3.6612741821182047,6,62.8231660608283,6,6,19.73474909124245,28.26525090875755,69.2926642433132,72.97258666544435,1014.5475675148404,4.721042423964626,4.809459393550476,16.582934302674722,11,Yes
18,0.4113749529065378,2.3715626177336553,6.331046539459082,9,52.11374952906538,12,1,13.0,7.542656073399517,80.19906167586441,52.08531214679903,1018.4087657957137,4.457343926600483,3.4573439266004833,17.69454710458063,7,Yes
28,0.2526612792577116,1.8175537597525706,7.695611560061858,11,37.263306396288556,10,11,12.824462402474294,19.956115600618574,79.91223120123715,47.21942199690713,1018.7946774414845,4.521942199690713,4.478057800309287,18.051727160680432,4,Yes
7,1.4683069262475916,8.636412751070967,1.5950792212572253,5,56.0,6,8,22.22768975415864,22.22768975415864,82.55692243853966,80.22768975415863,1012.8430775614603,7.0,5.2276897541586385,16.54553795083173,5,Yes
14,0.0,5.752332991429927,7.833669059990514,11,59.761664957149634,4,6,15.761664957149634,21.523329914299268,42.427492307173345,78.33165470004744,1005.74766700857,3.9287512821377755,5.4520811964370415,19.82408529927792,7,Yes
10,0.0,2.6322744098983577,0.8510983674768244,13,44.47921597171898,10,12,12.76039201414051,20.23960798585949,53.52078402828102,42.64058802121077,1021.0281176042422,7.580686024745894,7.580686024745894,12.619313975254105,6,Yes
27,1.0056391979521195,6.1107144761090275,9.650845879692818,4,37.01127839590424,6,2,18.491541203071822,28.0,67.52537639078454,56.98872160409576,1016.248590200512,4.5028195989760595,6.4971804010239405,29.809586636518603,4,Yes
11,0.0,9.635171155592158,7.6023629143327724,7,42.75196909527731,9,8,11.335958793703082,18.75196909527731,61.41601030157423,53.91207211101961,1012.2335958793703,7.41601030157423,5.832020603148459,21.40157527622185,11,Yes
14,0.0,1.9989619331392772,4.178120846377757,15,57.0,12,14,13.156241692755515,29.536465256037072,78.77082779517035,65.22917220482965,1008.5843758307244,6.307293051207414,4.921879153622243,15.013029002123744,7,Yes
26,0.0,0.9496884655438601,4.615809733543872,2,28.264019050526297,7,3,0.0,11.5031153445614,97.5031153445614,85.9875386217544,1025.086059473193,4.5,4.5,12.74719618989474,6,Yes
17,0.0,5.183037521169086,1.8830375211690864,3,47.37278140876815,7,1,0.0,25.344510610716625,86.51413539902576,77.54240619707728,1011.4187373518164,7.0,8.0,20.911834422630445,6,Yes
28,0.7338279119423592,2.3293767044611267,9.226409232806972,11,41.0,10,3,9.0,19.68397691798257,76.33827911942359,73.00741867913538,1011.0301185723747,5.676558238847184,2.0,27.336053515682977,2,Yes
10,0.3220154150077853,2.1949614624805367,5.389922924961073,9,30.0,9,13,7.0,14.610077075038927,80.22015415007785,51.855423912714095,1021.7151156125583,7.0,4.902519268759732,19.322015415007783,7,Yes
6,0.0,8.015403202014305,6.289587293525205,3,31.868761880575615,1,11,16.710412706474795,11.57917458705041,61.59273011438862,36.1447936467626,1017.5895872935251,6.8552063532373975,6.131238119424387,27.48009842438845,9,Yes
27,0.016225959711798587,4.121694697838489,6.533864167622339,5,47.55378610792554,4,2,15.0,15.202824496397483,80.83774040288202,58.83774040288201,1022.2350961611528,6.959435100720503,6.837740402882014,22.840564899279496,3,Yes
20,1.78616038668335,4.94339246402002,2.949063187964965,6,36.78616038668335,8,5,13.4276792266333,19.0,72.0,67.10691980665833,1013.6956032846358,6.78616038668335,6.78616038668335,21.203772174007508,10,Yes
14,0.0,7.1040779814115345,10.512233944234604,6,45.60194953528837,12,6,11.0,33.08155962823069,65.04077981411535,54.12233944234604,1011.7551422044731,4.918440371769307,6.520389907057673,22.809130730467253,6,Yes
16,1.5509991105000167,1.132001185999978,5.783000296499995,9,30.308330862500046,11,2,12.169997035000055,18.169997035000055,74.69166913749996,60.446664690000034,1014.0383338275,4.569166913749996,4.707500741249986,17.011835161749964,9,Yes
4,0.4445269388743352,5.885033945397052,1.311317347185838,8,29.81385237979942,5,9,9.0,11.51824353708555,81.51824353708555,91.0364870741711,1011.8777365305629,8.0,8.0,19.83283836675399,7,Yes
29,0.1900235810160967,2.9201886481287733,6.555813545055336,11,43.24941047459758,10,11,13.099764189839034,23.650825335563383,87.5985851390342,50.975058952540245,1022.8508253355634,7.049882094919517,5.14964628475855,18.291231512741433,4,Yes
21,0.0,6.4,4.385890806211566,14,42.12358375421721,7,14,13.0,29.264675692101548,78.26467569210155,72.16477833895628,1009.5711637906826,6.65293513842031,7.0,29.085272984471086,3,Yes
17,1.72573104386477,1.8286552193238492,4.563012155749121,0,28.0,11,7,7.428361951690377,15.742689561352302,83.31432760966193,60.114034342028454,1030.7801173070534,6.057017171014227,5.685672390338075,19.742982828985774,6,Yes
7,0.0,6.633081808809005,9.883459095595498,1,39.0,1,1,23.0789316541576,30.582704522022514,70.0,64.0,1017.933836382382,3.1654090440450284,1.5827045220225142,27.57330220946079,9,Yes
27,1.4555037617096516,7.591627821282239,9.663875940427413,3,39.68062029786294,6,2,17.0,28.0,72.0,56.70155074465734,1015.8979069553205,4.659689851068532,4.979069553205596,30.206821434060423,4,Yes
21,0.07562243960336391,3.6285271577523956,5.851244879206728,14,59.361513808593784,14,13,13.882261795372578,27.49585040264424,58.62188780198318,37.74792520132212,1004.7361513808594,1.2520747986778797,4.37811219801682,26.720227963040877,9,Yes
12,0.0,6.0336801816844625,6.261156058702789,10,40.365703284414344,12,14,9.0,16.365703284414344,62.634296715585656,60.53718686234263,1013.680886296302,6.097109853243029,7.0,20.126859343117133,10,Yes
23,0.18808528751522213,2.105957356242389,5.339503198929158,7,37.96875,8,13,6.156737739596019,6.783688697980092,83.05957356242389,71.56737739596018,1016.4849637541007,6.373049041615927,4.470213218788055,18.658936034363585,6,Yes
2,0.011364541406796835,1.813258631641263,5.196211819531068,14,35.085234060550974,14,12,12.962118195310676,18.98105909765534,82.99052954882767,60.01894090234466,1025.4734827367174,3.0189409023446614,7.962118195310677,16.6,6,Yes
10,0.0,7.178062699978452,4.184947750017957,13,42.75340299997606,11,13,13.246597000023943,17.4315447500419,71.24659700002394,69.69175374997008,1012.7281022250221,6.815052249982043,6.753402999976057,19.58630895000838,9,Yes
22,0.9770111956944663,1.9149440215276687,6.894246305278258,7,38.08728602220041,13,14,15.459776086110676,13.0,70.0,61.34483206458301,1002.7379328258332,1.6896641291660126,5.229888043055338,15.9620671741668,5,Yes
7,0.31348094296121964,2.062696188592244,1.5880885657767316,12,45.05955717111634,13,13,15.194366600728538,18.551709627426582,75.62696188592244,95.0,1005.7297785855582,6.6865190570387805,8.0,10.249215245631024,7,Yes
28,0.010561729965847921,2.394719135017076,0.6716281119450294,8,34.894382700341524,8,3,13.158425949487718,9.0,71.07921297474385,72.15842594948772,1019.1765725422524,6.920787025256141,7.0,18.216179029624328,4,Yes
16,2.0,1.2787139010196689,0.3935695050983449,8,22.36141703059007,4,4,7.0,7.819291484704966,89.96784752549172,91.4578744541149,1012.0794878821196,7.0,7.606430494901655,17.365852911216358,3,Yes
25,0.0,2.737673862093674,5.704172690248178,5,30.181414826721408,1,10,10.376738620936742,14.376738620936742,62.18141482672141,65.0,1023.4818585173279,3.558153447658148,6.311630689531629,19.5585971382646,5,Yes
21,0.0,11.007482601817745,8.670710876061019,3,56.34580433636291,1,4,17.65419566363709,28.255478230301094,73.0,70.6541956636371,1011.6931586815142,6.5638695575752735,5.781934778787637,26.433030424847853,1,Yes
21,0.0,7.240629101238214,10.438283095557196,0,52.71874179752357,11,14,17.359370898761785,24.92188730371464,71.8203145506191,62.56251640495286,1011.8617169044428,3.7187417975235717,3.5390563481426787,32.45625164049529,3,Yes
22,0.13394129942564184,4.974940602680338,2.122323549904274,12,39.89294199617095,11,12,10.78588399234189,13.892941996170945,64.11617749521368,69.77676450095727,1007.3339412994256,5.665146751435896,6.446470998085473,13.853529001914527,5,Yes
23,0.6687215886672128,2.154850865163527,6.861558936253072,13,52.65639205666394,10,9,13.194921844174175,26.0,72.0154119150041,81.49229404249795,1015.0733451631685,1.5743430495809445,6.5897549645850395,16.68105112067049,5,Yes
